product_url,product_name,brand,mrp,sale_price,discount_percentage,star_rating,no_of_reviews,general_information,warranty,installation_demo_information,performance_features_information,cooking_features_information,power_features_information,dimensions_information,Model Name,Type,Capacity,Color,Control Type,Mount Type,Warranty Summary,Power Output,Power Requirement,Width,Height,Weight,Power Levels,Preheat,Timer,Defrost,Steam Cook,Reheat,Alarm,Child Lock,Overheat Protection,Racks & Trays Available
https://www.flipkart.com/marq-flipkart-20-l-5-power-levels-solo-microwave-oven/p/itm0fe522f701868?pid=MRCFQEBQ3NUR2AFK,"MarQ by Flipkart 20 L with 5 Power Levels Solo Microwave Oven  (20AMWSMQW, White)",MarQ by Flipkart,"6,199","2,352",62,4.3,"1,284","{'In The Box': '1 Microwave Oven, User Manual, Glass Turntable, Rotating Ring', 'Brand': 'MarQ by Flipkart', 'Model Name': '20AMWSMQW', 'Type': 'Solo', 'Capacity': '20 L', 'Color': 'White', 'Shade': 'White', 'Control Type': 'Jog Dial', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 Year on Product From MarQ by Flipkart', 'Warranty Service Type': 'For Warranty claims or any product related issues please email at marq@flipkart.com or call us at 080-45471090, 080-69290890'}",{'Not available'},"{'Preheat': 'No', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '5'}",{'Not available'},{'Power Output': '700 W'},"{'Width': '44 cm', 'Height': '25.9 cm', 'Depth': '35.5 cm', 'Turntable Diameter': '25.5 cm', 'Cavity Width': '30.6 cm', 'Cavity Height': '20.6 cm', 'Cavity Depth': '30.4 cm', 'Weight': '10.7 kg'}",20AMWSMQW,Solo,20 L,White,Jog Dial,,1 Year on Product From MarQ by Flipkart,700 W,,44 cm,25.9 cm,10.7 kg,5,No,Yes,Yes,,,,,,
https://www.flipkart.com/marq-flipkart-20-l-retro-solo-microwave-oven/p/itmf46b8a8bc1cff?pid=MRCFQEBQYCMXRDXM,"MarQ by Flipkart 20 L Retro Solo Microwave Oven  (20AMWSMQR, Red Retro)",MarQ by Flipkart,"7,199","2,897",59,4.3,"1,284","{'In The Box': '1 Microwave Oven, User Manual, Glass Turntable, Rotating Ring', 'Brand': 'MarQ by Flipkart', 'Model Name': '20AMWSMQR', 'Type': 'Solo', 'Capacity': '20 L', 'Color': 'Red', 'Shade': 'Red Retro', 'Control Type': 'Jog Dial', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 Year on Product From MarQ by Flipkart', 'Warranty Service Type': 'For Warranty claims or any product related issues please email at marq@flipkart.com or call us at 080-45471090, 080-69290890'}",{'Not available'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '5'}",{'Not available'},{'Power Output': '700 W'},"{'Width': '44 cm', 'Height': '25.9 cm', 'Depth': '35.5 cm', 'Turntable Diameter': '25.5 cm', 'Cavity Width': '30.6 cm', 'Cavity Height': '20.6 cm', 'Cavity Depth': '30.4 cm', 'Weight': '10.7 kg'}",20AMWSMQR,Solo,20 L,Red,Jog Dial,,1 Year on Product From MarQ by Flipkart,700 W,,44 cm,25.9 cm,10.7 kg,5,Yes,Yes,Yes,,,,,,
https://www.flipkart.com/morphy-richards-30-l-200-auto-cook-menu-convection-microwave-oven/p/itmdwys8pahhpfap?pid=MRCDWYS5ATGJHVPJ,"Morphy Richards 30 L 200 Auto cook menu Convection Microwave Oven  (30 MCGR Deluxe, Black)",Morphy Richards,"18,993","15,000",21,4.3,"6,132","{'In The Box': '1 Microwave\nWire Rack\nBaking Plate\nRotisserie Set', 'Brand': 'Morphy Richards', 'Model Name': '30 MCGR Deluxe', 'Type': 'Convection', 'Capacity': '30 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Frequency': '2450 MHz', 'Display Type': 'LED', 'Manufacturing Year': '2020'}","{'Warranty Summary': '2 years product warranty from Morphy Richard', 'Covered in Warranty': 'Parts & Labour: Covered under Warranty against any Defect arising out of Faulty or Defective Material or Workmanship.', 'Not Covered in Warranty': ""Warranty does not cover accessories external to the product\nProduct is not used according to the instructions given in the instruction manual\nSite (premises where the product is kept) conditions that do not confirm to the recommended operating conditions of the machine\nModification or alteration of any nature is made in the electrical circuitry/ or physical construction of the set\nParts: Main Door/Door Plastic\nDefects due to cause beyond control like lightning, abnormal voltage, acts of God or while in transit to service centre or purchaser's residence.""}",{'Not available'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '5', 'Steam Cook': 'Yes', 'Reheat': 'Yes', 'Venting Type': 'Yes', 'Control Features': 'Sensory Protection', 'Temperature Range': '140 230 degree C', 'Temperature Range Levels': '10'}","{'Memory Function': 'Yes', 'Deodorizer': 'No', 'Child Lock': 'Yes', 'Overheat Protection': 'Yes', 'Racks & Trays Available': 'Wire Rack', 'Other Convenience Features': '24 hrs Real Clock Timer'}","{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Operational Current': '11 A', 'Power Consumption - Grill': '1100 W', 'Power Consumption - Convection': '2500 W', 'Power Consumption - Microwave': '1450 W'}","{'Width': '49.5 cm', 'Height': '52 cm', 'Depth': '32.57 cm', 'Cord Length': '2 m', 'Weight': '18.72 kg'}",30 MCGR Deluxe,Convection,30 L,Black,Touch Key Pad (Membrane),,2 years product warranty from Morphy Richard,900 W,"AC 230 V, 50 Hz",49.5 cm,52 cm,18.72 kg,5,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Wire Rack
https://www.flipkart.com/morphy-richards-28-l-convection-microwave-oven/p/itm9c2177d288700?pid=MRCG2U6TGHHBBCFM,"Morphy Richards 28 L Convection Microwave Oven  (28DCOX DuoChef, Silver)",Morphy Richards,"28,995","9,999",65,4.4,44,"{'In The Box': 'One Unit::Instruction manual::Warranty card::tawa::grill rack::turntable::roller ring', 'Brand': 'Morphy Richards', 'Model Name': '28DCOX DuoChef', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Silver', 'Shade': 'Silver', 'Control Type': 'Tact (Buttons)', 'Series': 'DuoChef', 'Frequency': '230 MHz', 'Manufacturing Year': '2021'}",{'Not available'},{'Not available'},"{'Preheat': 'No', 'Timer': 'Yes', 'Defrost': 'Yes', 'Temperature Range': '100-240 degree C'}","{'Memory Function': 'Yes', 'Child Lock': 'Yes', 'Racks & Trays Available': 'Grill rack, tawa, turntable, roller ring'}",{'Power Output': '900 W'},"{'Width': '51.4 cm', 'Height': '44.5 cm', 'Depth': '62.7 cm', 'Weight': '18.3 kg'}",28DCOX DuoChef,Convection,28 L,Silver,Tact (Buttons),,,900 W,,51.4 cm,44.5 cm,18.3 kg,,No,Yes,Yes,,,,Yes,,"Grill rack, tawa, turntable, roller ring"
https://www.flipkart.com/morphy-richards-25-l-convection-microwave-oven/p/itmdwys83cjxbgfc?pid=MRCDWYS5HRKAHVQY,"Morphy Richards 25 L Convection Microwave Oven  (MWO 25CG, Steel)",Morphy Richards,"15,495","10,800",30,4.3,"6,332","{'In The Box': '1 Main Unit', 'Brand': 'Morphy Richards', 'Model Name': 'MWO 25CG', 'Type': 'Convection', 'Capacity': '25 L', 'Color': 'Silver', 'Shade': 'Steel', 'Control Type': 'Feather Touch', 'Manufacturing Year': '2020'}","{'Warranty Summary': '2 years product warranty from Morphy Richard', 'Covered in Warranty': 'Parts & Labour: Covered under Warranty against any Defect arising out of Faulty or Defective Material or Workmanship.', 'Not Covered in Warranty': ""Warranty does not cover accessories external to the product\nProduct is not used according to the instructions given in the instruction manual\nSite (premises where the product is kept) conditions that do not confirm to the recommended operating conditions of the machine\nModification or alteration of any nature is made in the electrical circuitry/ or physical construction of the set\nParts: Main Door/Door Plastic\nDefects due to cause beyond control like lightning, abnormal voltage, acts of God or while in transit to service centre or purchaser's residence.""}",{'Not available'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '11'}","{'Deodorizer': 'Yes', 'Child Lock': 'Yes', 'Overheat Protection': 'Yes', 'Racks & Trays Available': 'Wire Rack', 'Other Convenience Features': '3 Way Heating System: Grill, Quartz, Convection, Sensory Protection'}",{'Power Output': '900 W'},"{'Width': '45 cm', 'Height': '28 cm', 'Depth': '35 cm', 'Weight': '14.5 kg'}",MWO 25CG,Convection,25 L,Silver,Feather Touch,,2 years product warranty from Morphy Richard,900 W,,45 cm,28 cm,14.5 kg,11,Yes,Yes,Yes,,,,Yes,Yes,Wire Rack
https://www.flipkart.com/morphy-richards-20-l-solo-microwave-oven/p/itmc0c9b5263deb1?pid=MRCFU2WXVZSKAV4Z,"Morphy Richards 20 L Solo Microwave Oven  (20MWS, White)",Morphy Richards,"10,019","5,499",45,4.4,157,"{'In The Box': '1 Micorwave Unit, 1 turntable, warranty card, instruction manual', 'Brand': 'Morphy Richards', 'Model Name': '20MWS', 'Type': 'Solo', 'Capacity': '20 L', 'Color': 'White', 'Shade': 'White', 'Control Type': 'Jog Dial', 'Mount Type': 'Counter Top', 'Series': 'MWS', 'Frequency': '2450 MHz', 'Display Type': 'NA', 'Manufacturing Year': '2020'}","{'Warranty Summary': '2 Year warranty on product', 'Covered in Warranty': 'Warranty of the product is limited to manufacturing defects only.', 'Not Covered in Warranty': 'Warranty Does Not Cover Any External Accessories, Damage Caused To The Product Due To Improper Installation By Customer, Normal Wear And Tear.', 'Warranty Service Type': 'On-site Service, Customer needs to call the nearby Authorized Service Center, service engineer will come to the site to get the product repaired or inspected. 022-41280000'}",{'Not available'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '6', 'Steam Cook': 'No', 'Reheat': 'Yes', 'Venting Type': 'External Top Vent', 'Control Features': 'Power Level; Start/Stop, Menu Selection', 'Temperature Range': '0-200 degree C', 'Other Performance Features': 'Over Heat Protection'}","{'Alarm': 'Yes', 'Memory Function': 'No', 'Deodorizer': 'No', 'Overheat Protection': 'Yes', 'Grease Filter': 'No', 'In Door Controls': 'No'}","{'Power Output': '1200 W', 'Power Requirement': '230V/50Hz', 'Power Consumption - Microwave': '1200 W'}","{'Width': '532 cm', 'Height': '400 cm', 'Depth': '328 cm', 'Turntable Diameter': '24.5 cm', 'Cavity Width': '315 cm', 'Cavity Height': '198 cm', 'Cavity Depth': '297 cm', 'Weight': '12.3 kg'}",20MWS,Solo,20 L,White,Jog Dial,Counter Top,2 Year warranty on product,1200 W,230V/50Hz,532 cm,400 cm,12.3 kg,6,Yes,Yes,Yes,No,Yes,Yes,,Yes,
https://www.flipkart.com/morphy-richards-20-l-solo-microwave-oven/p/itmdwys8fgg4h4tc?pid=MRCDWYS5ABY2DJGA,"Morphy Richards 20 L Solo Microwave Oven  (20MS, Black)",Morphy Richards,"7,595","6,799",10,4.3,409,"{'Brand': 'Morphy Richards', 'Model Name': '20MS', 'Type': 'Solo', 'Capacity': '20 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Tact (Buttons)', 'Manufacturing Year': '2020'}","{'Warranty Summary': '2 years product warranty from Morphy Richard', 'Covered in Warranty': 'Parts & Labour: Covered under Warranty against any Defect arising out of Faulty or Defective Material or Workmanship.', 'Not Covered in Warranty': ""Warranty does not cover accessories external to the product\nProduct is not used according to the instructions given in the instruction manual\nSite (premises where the product is kept) conditions that do not confirm to the recommended operating conditions of the machine\nModification or alteration of any nature is made in the electrical circuitry/ or physical construction of the set\nParts: Main Door/Door Plastic\nDefects due to cause beyond control like lightning, abnormal voltage, acts of God or while in transit to service centre or purchaser's residence.""}",{'Not available'},"{'Preheat': 'No', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '5'}","{'Overheat Protection': 'Yes', 'Other Convenience Features': 'Sensory Protection'}",{'Power Output': '800 W'},"{'Width': '40 cm', 'Height': '22 cm', 'Depth': '30 cm', 'Weight': '13.5 kg'}",20MS,Solo,20 L,Black,Tact (Buttons),,2 years product warranty from Morphy Richard,800 W,,40 cm,22 cm,13.5 kg,5,No,Yes,Yes,,,,,Yes,
https://www.flipkart.com/morphy-richards-20-l-solo-microwave-oven/p/itm6a6194926f822?pid=MRCGTP87V45HXYEG,"Morphy Richards 20 L Solo Microwave Oven  (20 MS, BLACK)",Morphy Richards,"13,595","7,499",44,0,0,"{'In The Box': '1 MAIN COMPLETE UNIT\n1 WARRANTY CARD\n1 USER MANUAL', 'Brand': 'Morphy Richards', 'Model Name': '20 MS', 'Type': 'Solo', 'Capacity': '20 L', 'Color': 'Black', 'Shade': 'BLACK', 'Control Type': 'Tact (Buttons)', 'Mount Type': 'ON ANY TOP', 'Frequency': '2450 MHz', 'Display Type': 'LED'}","{'Warranty Summary': '1 years product warranty from Morphy Richard', 'Covered in Warranty': 'Parts & Labour: Covered under Warranty against any Defect arising out of Faulty or Defective Material or Workmanship.', 'Not Covered in Warranty': 'Warranty does not cover accessories external to the product', 'Warranty Service Type': 'HOME SERVICE'}",{'Not available'},"{'Preheat': 'No', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '5', 'Control Features': '30 SECONDS', 'Other Performance Features': 'Control: Jog dials that are easy to use with a long life, Asthetics - Mirror-finish door, Auto Cook Options: No'}",{'Not available'},"{'Power Output': '700 W', 'Power Requirement': '240'}","{'Width': '33 cm', 'Height': '27 cm', 'Depth': '45 cm', 'Weight': '12 kg'}",20 MS,Solo,20 L,Black,Tact (Buttons),ON ANY TOP,1 years product warranty from Morphy Richard,700 W,240,33 cm,27 cm,12 kg,5,No,Yes,Yes,,,,,,
https://www.flipkart.com/morphy-richards-27-l-convection-microwave-oven/p/itmfbe4f65517e7b?pid=MRCGBZ5PQ8YMJJVF,"Morphy Richards 27 L Convection Microwave Oven  (27CGF, BLACK)",Morphy Richards,"24,995","12,938",48,3.3,6,"{'In The Box': 'Cook Book\n1 Microwave Oven\nAccessories', 'Brand': 'Morphy Richards', 'Model Name': '27CGF', 'Type': 'Convection', 'Capacity': '27 L', 'Color': 'Black', 'Shade': 'BLACK', 'Control Type': 'Touch Key Pad (Membrane)', 'Display Type': 'LED', 'Manufacturing Year': '2022'}",{'Not available'},{'Not available'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '3', 'Reheat': 'Yes'}",{'Not available'},{'Power Output': '900 W'},"{'Width': '513 cm', 'Height': '306 cm', 'Depth': '471 cm', 'Weight': '17 kg'}",27CGF,Convection,27 L,Black,Touch Key Pad (Membrane),,,900 W,,513 cm,306 cm,17 kg,3,Yes,Yes,Yes,,Yes,,,,
https://www.flipkart.com/panasonic-20-l-solo-microwave-oven/p/itm44af8460a2306?pid=MRCFTZ8EWHBBPCSC,"Panasonic 20 L Solo Microwave Oven  (NN-ST26JMFDG, Silver)",Panasonic,"7,490","6,090",18,4.3,"2,557","{'In The Box': '1 Microwave Oven, Tray Roller, Instruction Manual, Warranty Card', 'Brand': 'Panasonic', 'Model Name': 'NN-ST26JMFDG', 'Type': 'Solo', 'Capacity': '20 L', 'Color': 'Silver', 'Shade': 'Silver', 'Control Type': 'Touch Key Pad (Membrane)', 'Manufacturing Year': '2020'}",{'Not available'},{'Not available'},"{'Preheat': 'No', 'Timer': 'Yes', 'Defrost': 'No'}",{'Not available'},{'Power Output': '800 W'},"{'Width': '44 cm', 'Height': '25.9 cm', 'Depth': '34.6 cm', 'Weight': '10 kg'}",NN-ST26JMFDG,Solo,20 L,Silver,Touch Key Pad (Membrane),,,800 W,,44 cm,25.9 cm,10 kg,,No,Yes,No,,,,,,
https://www.flipkart.com/panasonic-20-l-solo-microwave-oven/p/itmb8693e45493f6?pid=MRCFTZ8E2AREQZZ4,"Panasonic 20 L Solo Microwave Oven  (NN-SM25JBFDG, Black)",Panasonic,"6,790","5,690",16,4.3,"3,106","{'In The Box': '1 Microwave Oven, Tray Roller, Instruction Manual, Warranty Card', 'Brand': 'Panasonic', 'Model Name': 'NN-SM25JBFDG', 'Type': 'Solo', 'Capacity': '20 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Mechanical Knob', 'Manufacturing Year': '2020'}",{'Not available'},{'Not available'},"{'Preheat': 'No', 'Timer': 'Yes', 'Defrost': 'No'}",{'Not available'},{'Power Output': '800 W'},"{'Width': '44.3 cm', 'Height': '25.8 cm', 'Depth': '34 cm', 'Weight': '10.5 kg'}",NN-SM25JBFDG,Solo,20 L,Black,Mechanical Knob,,,800 W,,44.3 cm,25.8 cm,10.5 kg,,No,Yes,No,,,,,,
https://www.flipkart.com/panasonic-20-l-grill-microwave-oven/p/itmdwdmnahzgxvyh?pid=MRCDWBZXF5ENWDZB,"Panasonic 20 L Grill Microwave Oven  (NN-GT221WFDG, White)",Panasonic,"9,590","8,390",12,4.4,"1,123","{'In The Box': 'Warranty Card (Inside)\n1 Microwave Oven\nGlass Tray\nRound Wire', 'Brand': 'Panasonic', 'Model Name': 'NN-GT221WFDG', 'Type': 'Grill', 'Capacity': '20 L', 'Color': 'Silver & Black', 'Shade': 'White', 'Control Type': 'Touch Key Pad (Membrane)', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 Year Comprehensive', 'Covered in Warranty': 'Parts & Labour: Covered under Warranty against any Defect arising out of Faulty or Defective Material or Workmanship.', 'Not Covered in Warranty': ""Warranty does not cover accessories external to the product\nProduct is not used according to the instructions given in the instruction manual\nSite (premises where the product is kept) conditions that do not confirm to the recommended operating conditions of the machine\nModification or alteration of any nature is made in the electrical circuitry/ or physical construction of the set\nParts: Main Door/Door Plastic\nDefects due to cause beyond control like lightning, abnormal voltage, acts of God or while in transit to service centre or purchaser's residence.""}","{'Installation Details': ""This product doesn't require installation""}","{'Preheat': 'No', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '5'}","{'Child Lock': 'Yes', 'Racks & Trays Available': 'Wire Rack'}","{'Power Output': '1000 W', 'Power Consumption - Grill': '1000 W', 'Power Consumption - Microwave': '800 W'}","{'Width': '46.1 cm', 'Height': '25.9 cm', 'Depth': '37.7 cm', 'Turntable Diameter': '25.5 cm', 'Weight': '12.72 kg'}",NN-GT221WFDG,Grill,20 L,Silver & Black,Touch Key Pad (Membrane),,1 Year Comprehensive,1000 W,,46.1 cm,25.9 cm,12.72 kg,5,No,Yes,Yes,,,,Yes,,Wire Rack
